"d34_mid","d34_uime","n8","address","description","latitude","longitude"
19448053,"Vaško-gasilski dom Murski Petrovci",804019,"Murski Petrovci 24, 9251 Tišina","","46.6645511","16.052153"
19448908,"Vaško-gasilski dom Sodišinci",804020,"Sodišinci 5, 9251 Tišina","","46.6766892","16.0499891"
19448916,"Gasilski dom Križevci",804021,"Križevci 153b, 9206 Križevci","","46.7923997","16.2348194"
19448061,"Športni center Košarovci",804022,"Košarovci 21 A, 9206 Križevci","","46.7579892","16.2021384"
19448070,"Vaško-gasilski dom Kukeč",804023,"Kukeč 21, 9206 Križevci","","46.7528891","16.2157499"
19448649,"Vaško-gasilski dom Panovci",804024,,"","46.760939","16.227475"
19448924,"Vaška dvorana Gornji Petrovc",804025,"Gornji Petrovci 32, 9203 Petrovci","","46.80485960000001","16.2184607"
19448088,"Vaško-gasilski dom Peskovci",804026,"Peskovci 30, 9204 Šalovci","","46.8064508","16.2466447"
19448096,"Vaško-gasilski dom Šulinci ",804027,"Šulinci 44, 9203 Petrovci","","46.8280974","16.1954008"
19448932,"Stara šola Adrijanci ",804028,"Adrijanci 53, 9203 Petrovci","","46.8193595","16.2367514"
19448100,"Vaško-gasilski dom Boreča",804029,"Boreča 31, 9203 Petrovci","","46.8362639","16.1476821"
19449408,"Vaško-gasilski dom Lucova",804030,"Lucova 44, 9203 Petrovci","","46.830891","16.2084008"
19448959,"Vaško-gasilski dom Martinje",804031,"Martinje 25, 9203 Petrovci","","46.8475089","16.1491319"
19449521,"Vaško-gasilski dom Neradnovci",804032,"Neradnovci 63, 9203 Petrovci","","46.840972","16.1916287"
19448967,"Vaško-gasilski dom Stanjevci",804033,"Stanjevci 36, 9203 Petrovci","","46.8068316","16.1853221"
19448118,"Zadružni dom Ženavlje",804034,"Ženavlje 14, 9203 Petrovci","","46.8382031","16.1797795"
19448126,"Vaško-gasilski dom Domanjševci",804035,"Domanjševci 67, 9206 Križevci","","46.7830604","16.2884158"
19448134,"Zadružni dom Šalovci",804036,"Šalovci 162, 9204 Šalovci","","46.8235919","16.2881649"
19449491,"Vaški dom Dolenci",804038,"Dolenci 31, 9204 Šalovci","","46.8494257","16.285405"
19449416,"Zadružni dom Čepinci",804039,"Čepinci 10, 9203 Petrovci","","46.8514551","16.2181683"
19448142,"Vaški dom Budinci",804040,"Budinci 21, 9204 Šalovci","","46.8548527","16.2552077"
19448983,"Vaško-gasilski dom Markovci",804041,"Markovci 11a, 9204 Šalovci","","46.8323974","16.238009"
19448169,"Vaško-kulturni dom Hodoš",804042,"Hodoš 52, 9205 Hodoš","","46.8314134","16.321068"
19448991,"Vaško-gasilski dom Krplivnik",804043,"Krplivnik 30, 9205 Hodoš","","46.8107487","16.3174343"
19449009,"Gasilski dom Grad",804044,"Grad 170, 9264 Grad","","46.807897","16.071459"
19448657,"Vaški dom Dolnji Slaveči",804045,"Dolnji Slaveči 50, 9264 Grad","","46.7962013","16.0690411"
19448177,"Gasilski dom Kovačevci",804046,"Kovačevci 6A, 9264 Grad","","46.7942708","16.1221577"
19449017,"Gasilski dom Kruplivnik",804047,"Kruplivnik 10, 9264 Grad","","46.771018","16.0726824"
19448185,"Vaški dom Motovilci",804048,"Motovilci 38, 9264 Grad","","46.7751062","16.0609589"
19449025,"Vaški dom Radovci",804049,"Radovci 27, 9264 Grad","","46.78164839999999","16.0979883"
19448193,"Vaški dom Vidonci",804050,"Vidonci 82, 9264 Grad","","46.8139286","16.1179545"
19449033,"Krajevna dvorana Kuzma",804051,"Kuzma 24, 9263 Kuzma","","46.84833570000001","16.1050479"
19448207,"Zadružni dom Dolič ",804052,"Dolič 22, 9263 Kuzma","","46.8371258","16.099048"
19448665,"Gasilski dom Gornji Slaveči",804053,"Gornji Slaveči 18, 9263 Kuzma","","46.8202551","16.0711838"
19448215,"Gasilski dom Matjaševci",804054,"Matjaševci 6, 9263 Kuzma","","46.8457559","16.0876402"
19449041,"Gasilski dom Trdkova",804055,"Trdkova 22, 9263 Kuzma","","46.8500455","16.120529"
19448673,"Vaški dom Martjanci",804056,"Martjanci 19, 9221 Martjanci","","46.685757","16.1890278"
19448223,"Vaško-gasilski dom Andrejci",804057,"Andrejci 17, 9221 Martjanci","","46.7221291","16.2264741"
19449050,"Vaški dom Krnci",804058,"Krnci 20 A, 9221 Martjanci","","46.7347414","16.2097901"
19448231,"Gasilski dom Noršinci",804059,"Noršinci 3 B, 9221 Martjanci","","46.6692226","16.2020039"
19449068,"Gasilski dom Sebeborci",804060,"Sebeborci 45, 9221 Martjanci","","46.7039011","16.1983819"
19448240,"Gasilski dom Prosenjakovci ",804061,"Prosenjakovci 6, 9207 Prosenjakovci","","46.738923","16.310745"
19448681,"Gasilski dom Berkovci ",804062,"Berkovci 13, 9207 Prosenjakovci","","46.7516215","16.2932092"
19449076,"Gasilski dom Čikečka vas ",804063,"Čikečka vas 20, 9207 Prosenjakovci","","46.722113","16.3196769"
19448258,"Gasilski dom Ivanjševci",804064,"Ivanjševci 12, 9207 Prosenjakovci","","46.76341069999999","16.2938754"
19449084,"Vaški dom Motvarjevci ",804065,"Motvarjevci 47, 9207 Prosenjakovci","","46.7073032","16.3466193"
19448266,"Vaški dom Pordašinci",804066,,"","46.723456","16.336644"
19448274,"Gasilski dom Središče",804067,"Središče 11,9207 Prosenjakovci","","46.7719676","16.3114972"
19449092,"Gasilski dom Ratkovci",804068,"Ratkovci 20 A, 9207 Prosenjakovci","","46.7542474","16.2629233"
19449424,"Vaški dom Ivanovci",804069,"Ivanovci 26, 9208 Fokovci","","46.7378393","16.2315664"
19448282,"Gasilski dom Kančevci",804070,"Kančevci 8a, 9206 Križevci","","46.7572515","16.2556313"
19449106,"Gasilski dom Lončarovci",804071,"Lončarovci 39, 9206 Križevci","","46.7673612","16.2682353"
19448304,"Gasilski dom Selo",804072,"Selo 32b, 9207 Prosenjakovci","","46.7312669","16.2787296"
19448312,"Osnovna šola Fokovci",804073,"Fokovci 32, 9208 Fokovci","","46.7320095","16.2684352"
19449165,"Podružnična šola Krog",804074,"Trubarjeva 77, 9000 Murska Sobota","","46.633599","16.1375695"
19448363,"Gasilski dom Satahovci",804075,"Satahovci 26, 9000 Murska Sobota","","46.6314197","16.1189186"
19448711,"Vaško-gasilski dom Nemčavci",804076,"Nemčavci 39d, 9000 Murska Sobota","","46.6826797","16.1801597"
19449173,"Gasilski dom Markišavci",804077,"Markišavci 18a, 9000 Murska Sobota","","46.6835956","16.1647956"
19449459,"Gasilski dom Mačkovci",804078,"Mačkovci 48, 9202 Mačkovci","","46.7846671","16.1618697"
19449254,"Gasilski dom Dankovci",804079,"Dankovci 24, 9202 Mačkovci","","46.7642092","16.1649172"
19448479,"Gasilski dom Kuštanovci",804080,"Kuštanovci 10, 9202 Mačkovci","","46.7743313","16.1942301"
19449262,"Gasilski dom Moščanci",804081,"Moščanci 36a, 9202 Mačkovci","","46.7511395","16.1660038"
19448487,"Gasilski dom Otovci",804082,"Otovci 59, 9202 Mačkovci","","46.8081244","16.1543953"
19449505,"Gasilski dom Pečarovci",804083,"Pečarovci 91A, 9202 Mačkovci","","46.7471651","16.1375303"
19448746,"Gasilski dom Poznanovci",804084,"Poznanovci 19, 9202 Mačkovci","","46.7688814","16.1253307"
19449289,"Gasilski dom Prosečka vas ",804085,"Prosečka vas 15, 9202 Mačkovci","","46.7800215","16.1373367"
19448495,"Osnovna šola Puconci ",804086,"Puconci 178, 9201 Puconci","","46.7046395","16.1572755"
19448509,"Gasilski dom Bokrači",804087,"Bokrači 13a, 9201 Puconci","","46.7422128","16.1983583"
19449297,"Gasilski dom Dolina ",804088,"Dolina 22, 9201 Puconci","","46.7392471","16.1836591"
19448517,"Večnamenski objekt pri igrišču Gorica",804089,"Gorica, 9201 Puconci","","46.7026028","16.1425541"
19449319,"Gasilski dom Šalamenci",804090,"Šalamenci 34, 9201 Puconci","","46.7265981","16.1373027"
19448754,"Gasilski dom Vaneča",804091,"Vaneča 58, 9201 Puconci","","46.7297399","16.1697033"
19448525,"Gasilski dom Brezovci",804092,"Brezovci 50, 9201 Puconci","","46.7070791","16.1170732"
19449327,"Gasilski dom Lemerje",804093,"Lemerje 56, 9201 Puconci","","46.7101785","16.1010733"
19448533,"Gasilski dom Predanovci",804094,"Predanovci 43, 9201 Puconci","","46.6936342","16.124897"
19448541,"Gasilski dom Bodonci",804095,"Bodonci 77, 9265 Bodonci","","46.74254759999999","16.1026035"
19449335,"Gasilski dom Vadarci",804096,"Vadarci 41, 9265 Bodonci","","46.7478883","16.0734405"
19449467,"Gasilski dom Zenkovci",804097,"Zenkovci 51a, 9265 Bodonci","","46.7283129","16.0826711"
19448550,"Gasilski dom Beznovci ",804098,"Beznovci 8 A, 9265 Bodonci","","46.7330202","16.0686682"
19449343,"Gasilski dom Puževci",804099,"Puževci 25, 9265 Bodonci","","46.7079157","16.0848955"
19448568,"Gasilski dom Strukovci",804100,"Strukovci 26b, 9265 Bodonci","","46.7092818","16.0624746"
19448576,"Vaško-gasilski dom Rogašovci",804101,"Rogašovci 14b, 9262 Rogašovci","","46.8055785","16.0345237"
19448762,"Vaško-gasilski dom Sveti Jurij",804102,"Sveti Jurij 11, 9262 Rogašovci","","46.7980199","16.036389"
19449351,"Vaško-gasilski dom Kramarovci",804103,"Kramarovci 14a, 9262 Rogašovci","","46.809445","16.0052565"
19448584,"Vaško-gasilski dom Nuskova",804104,"Nuskova 1, 9262 Rogašovci","","46.8084322","16.0335584"
19449556,"Vaški dom Ocinje",804105,,"","46.823311","16.003592"
19449360,"Vaško-gasilski dom Serdica",804106,"Serdica 3, 9262 Rogašovci","","46.8162987","16.024279"
19448592,"Vaško-gasilski dom Sotina",804107,"Sotina 40, 9262 Rogašovci","","46.824268","16.0378336"
19449378,"Vaško-gasilski dom Pertoča",804108,"Pertoča 55, 9262 Rogašovci","","46.7765464","16.0255314"
19448789,"Vaško-gasilski dom Fikšinci",804109,"Fikšinci 28, 9262 Rogašovci","","46.7855377","16.000509"
19448606,"Vaško-gasilski dom Ropoča",804110,"Ropoča 64a, 9262 Rogašovci","","46.76009819999999","16.0246942"
19449386,"Vaško-gasilski dom Večeslavci ",804111,"Večeslavci 46, 9262 Rogašovci","","46.7772087","16.0264669"
19448797,"Kulturni dom Beltinci",805001,"Ulica Štefana Kovača 3, 9231 Beltinci","","46.6088573","16.2344133"
19449513,"Kulturni dom Beltinci",805002,"Ulica Štefana Kovača 3, 9231 Beltinci","","46.6088573","16.2344133"
19447928,"Turistična hiša Žlica",805003,"Bratonci 81a, 9231 Beltinci","","46.61657899999999","16.2137329"
19448819,"Vaški dom Dokležovje ",805004,"Glavna ulica 18, 9231 Beltinci","","46.6010711","16.1785921"
19447936,"ŠRC Gančani",805005,"Gančani 1, 9231 Beltinci","","46.625296","16.2480647"
19449475,"Vaški dom Ižakovci",805006,"Ižakovci 2, 9231 Beltinci","","46.5847817","16.2178802"
19449394,"Cimprana iža",805007,"Lipa 78a, 9231 Beltinci","","46.60791529999999","16.2365127"
19448827,"Gasilski dom Lipovci",805008,"Lipovci 138, 9231 Beltinci","","46.625882","16.2272766"
19447944,"Vaški dom Melinci",805009,"Melinci 132, 9231 Beltinci","","46.5700555","16.2341791"
19449114,"Vaško gasilski dom Bogojina",805010,"Bogojina 10a, 9222 Bogojina","","46.6718391","16.2797416"
19448690,"Vaški dom Bukovnica ",805011,"Bukovnica 10, 9222 Bogojina","","46.6906517","16.3245184"
19448339,"Vaško-gasilski dom Filovci",805012,"Filovci 13, 9222 Bogojina","","46.6639762","16.3029594"
19449122,"Večnamenska dvorana Ivanci",805013,"Ivanci 88, 9222 Bogojina","","46.6556681","16.2558749"
19448347,"Vrtec Moravske Toplice",805014,"Dolga ulica 29a, 9226 Moravske Toplice","","46.6889145","16.221811"
19449149,"Gasilski dom Moravske Toplice",805015,"Dolga ulica 63, 9226 Moravske Toplice","","46.6917181","16.2255778"
19449530,"Vaški dom Tešanovci",805016,"Tešanovci 32, 9226 Moravske Toplice","","46.6813023","16.2440427"
19448703,"Vaški dom Mlajtinci",805017,"Mlajtinci 35, 9226 Moravske Toplice","","46.6681922","16.2274996"
19448355,"Vaški dom Suhi Vrh",805018,"Suhi Vrh 35, 9208 Fokovci","","46.7154861","16.2557759"
19449157,"Vaški dom Vučja Gomila",805019,"Vučja Gomila 91, 9208 Fokovci","","46.7075186","16.2784286"
19448371,"Vaški dom Bakovci",805020,"Partizanska ulica 38, 9000 Murska Sobota","","46.6624917","16.1714628"
19448380,"Vaški dom Bakovci",805021,"Partizanska ulica 38, 9000 Murska Sobota","","46.6624917","16.1714628"
19449181,"Zadružni dom Černelavci",805022,"Zadružna ulica 5, 9000 Murska Sobota","","46.66835469999999","16.1374155"
19449432,"Večnamenska dvorana",805023,"Ulica ob kapelici 63, 9000 Murska Sobota","","46.65420109999999","16.1369737"
19448398,"Stara šola Kupšinci",805024,"Kupšinci 49, 9000 Murska Sobota","","46.6738603","16.1132064"
19449548,"Gasilski dom Polana",805025,"Polana 12, 9000 Murska Sobota","","46.6780331","16.1377865"
19449190,"Gasilski dom Veščica",805026,"Veščica 25, 9000 Murska Sobota","","46.6682636","16.132128"
19448401,"Vaški dom Rakičan",805027,"Zvezna ulica 4, Rakičan, 9000 Murska Sobota","","46.6505204","16.1959594"
19449203,"Pokrajinska in študijska knjižnica",805028,"Zvezna ulica 10, 9000 Murska Sobota","","46.6591853","16.1641135"
19448410,"Pokrajinska in študijska knjižnica",805029,"Zvezna ulica 10, 9000 Murska Sobota","","46.6591853","16.1641135"
19449211," Ljudska univerza ",805030,"Slomškova ulica 33,9000 Murska Sobota","","46.65821649999999","16.1655954"
19448720,"Ljudska univerza",805031,"Slomškova ulica 33,9000 Murska Sobota","","46.65821649999999","16.1655954"
19448428," Zavarovalnica Triglav",805032,"Lendavska ulica 5, 9000 Murska Sobota","","46.66389789999999","16.165569"
19448436,"Zavarovalnica Triglav",805033,"Lendavska ulica 5, 9000 Murska Sobota","","46.66389789999999","16.165569"
19449220,"Osnovna šola I",805034,"Ulica Štefana Kovača 32, 9000 Murska Sobota","","46.6613765","16.1556537"
19448444,"Osnovna šola I",805035,"Ulica Štefana Kovača 32, 9000 Murska Sobota","","46.6613765","16.1556537"
19449238,"Osnovna šola III",805036,"Trstenjakova ulica 73, 9000 Murska Sobota","","46.6545561","16.1689921"
19448452,"Osnovna šola III",805037,"Trstenjakova ulica 73, 9000 Murska Sobota","","46.6545561","16.1689921"
19449564,"Osnovna šola II",805038,"Cankarjeva ulica 91, 9000 Murska Sobota ","","46.6567046","16.1580607"
19448738,"Osnovna šola II",805039,"Cankarjeva ulica 91, 9000 Murska Sobota ","","46.6567046","16.1580607"
19117766,"Gasilski dom Podgorje",806001,"Podgorje 9b, 9253 Apače","","46.7065695","15.8199494"
19117596,"Podružnica osnovne šole Stogovci",806002,"Stogovci 33, 9253 Apače","","46.696851","15.844318"
19117901,"Vaško-gasilski dom Žepovci ",806003,"Žepovci 82, 9253 Apače","","46.6943025","15.8670966"
19117774,"Avla kulturnega doma Apače",806004,"Apače 36, 9253 Apače","","46.6975886","15.90981"
19117600,"Gasilski dom Lutverci",806005,"Lutverci 47, 9253 Apače","","46.6871611","15.9455902"
19117782,"Dom občanov Spodnja Ščavnica",806006,"Spodnja Ščavnica 19b, 9250 Gornja Radgona","","46.6515312","15.926172"
19117804,"Gasilski dom Črešnjevci",806007,"Črešnjevci 116, 9250 Gornja Radgona","","46.6547586","15.9959021"
19117618,"Gasilski dom Zbigovci",806008,"Zbigovci 26, 9250 Gornja Radgona","","46.6466724","15.9712067"
19117812,"Milan Kolarič",806009,"Police 108, 9250 Gornja Radgona","","46.6504312","15.9635646"
19117626," Uprava Pomurskega sejma d.d.",806011,"Cesta na stadion 2, 9250 Gornja Radgona","","46.6746987","15.9947878"
19117839," Kulturni dom Gornja Radgona",806012,"Partizanska cesta 11, 9250 Gornja Radgona","","46.6778665","15.9901165"
19117634,"Gasilski dom Gornja Radgona",806013,"Gasilska cesta 2, 9250 Gornja Radgona","","46.6806236","15.9793231"
19117847,"Gasilski dom Spodnji Ivanjci",806014,"Spodnji Ivanjci 17, 9245 Spodnji Ivanjci","","46.5934903","15.9811789"
19117642,"Gasilski dom Negova",806015,"Negova 9, 9245 Spodnji Ivanjci","","46.6089213","15.9384602"
19117669,"Gasilski dom Ivanjševci ob Ščavnici",806016,"Ivanjševci ob Ščavnici 9, 9245 Spodnji Ivanjci","","46.6200236","15.964199"
19117677,"Vrtec Radenci",806017,"Titova cesta 1, 9252 Radenci","","46.64573060000001","16.0388025"
19117685,"Osnovna šola Radenci ",806018,"Radgonska cesta 10, 9252 Radenci","","46.6430602","16.038283"
19117855,"Občina Radenci",806019,"Radgonska cesta 9g, 9252 Radenci","","46.6413072","16.0426317"
19117740,"Gasilsko vaški dom Hrastje Mota",806020,"Hrastje Mota 36a, 9252 Radenci ","","46.616217","16.0770158"
19117693,"Gasilski dom Hrašenski Vrh",806021,"Hrašenski Vrh 13, 9252 Radenci","","46.6085303","16.0542613"
19117707,"Osnovna šola Kapela",806022,"Kapelski Vrh 95, 9252 Radenci","","46.6188783","16.0365736"
19117871,"Gasilski dom Okoslavci",806023,"Okoslavci 63, 9244 Sveti Jurij ob Ščavnici","","46.5963044","16.0168662"
19117758,"Bivši prostori občine ",806024,"Bratka Krefta 14,9244 Sveti Jurij ob Ščavnici","","46.5702139","16.0233904"
19117880,"Gasilski dom Rožički Vrh",806025,"Rožički Vrh 54, 9244 Sveti Jurij ob Ščavnici","","46.5904106","16.0485271"
19117715,"Gasilski dom Slaptinci",806026,"Slaptinci 15a, 9244 Sveti Jurij ob Ščavnici","","46.56540769999999","16.0478728"
19117898,"Gasilski dom Stara Gora",806027,"Stara Gora 12, 9244 Sveti Jurij ob Ščavnici","","46.548513","16.0311396"
19117723,"Gasilski dom Sovjak",806028,"Sovjak 33a, 9244 Sveti Jurij ob Ščavnici","","46.5538128","15.9936022"
19126650,"Gasilski dom Bolehnečici",806029,"Bolehnečici 4 A, 9244 Sveti Jurij ob Ščavnici","","46.5500874","16.0619609"
16462730,"Osnovna šola",807001,"Šolska ulica 2, 2234 Benedikt","","46.608022","15.8899731"
16462748,"Osnovna šola",807002,"Šolska ulica 2, 2234 Benedikt","","46.608022","15.8899731"
16462756,"Osnovna šola",807003,"Šolska ulica 2, 2234 Benedikt","","46.608022","15.8899731"
16462764,"Osnovna šola",807004,"Cerkvenjak 34, 2236 Cerkvenjak","","46.5670711","15.9429753"
16462772,"Dom društva upokojencev",807005,"Cerkvenjak 13b, 2236 Cerkvenjak","","46.5670711","15.9429753"
16462799,"Kulturni dom",807006,"Cerkvenjak 25, 2236 Cerkvenjak","","46.5670711","15.9429753"
16462802,"Ploj",807007,"Smolinci 88, 2236 Cerkvenjak","","46.5470782","15.9736628"
16462829,"Osnovna šola",807008,"Jurovski Dol 13, 2223 Jurovski Dol","","46.6084268","15.7835107"
16462837,"Osnovna šola",807009,"Jurovski Dol 13, 2223 Jurovski Dol","","46.6084268","15.7835107"
16462845,"Lovski dom Jurovski Dol",807010,"Malna 10, 2223 Jurovski Dol","","46.6039878","15.8000504"
16462853,"Senekovič",807011,"Žitence 23, 2223 Jurovski Dol","","46.6430261","15.790629"
16462861,"Lekežič",807012,"Žitence 65, 2223 Jurovski Dol","","46.62534549999999","15.8087476"
16462870,"Avla Občine Lenart",807013,"Trg osvoboditve 7, 2230 Lenart v Slov. goricah","","46.5759634","15.83071"
16462888,"Center Slovenskih goric",807014,"Trg osvoboditve 9, 2230 Lenart v Slov. goricah","","46.5756396","15.8308586"
16462896,"Osnovna šola",807015,"Ptujska cesta 25, 2230 Lenart v Slov. goricah","","46.5721383","15.8321311"
16462900,"Lovski dom Lenart",807016,"Spodnji Porčič 22, 2230 Lenart v Slov. goricah","","46.5878664","15.850133"
16462918,"Trgovina",807017,"Zamarkova 20, 2230 Lenart v Slov. goricah","","46.56519309999999","15.7870964"
16462926,"Osnovna šola",807018,"Lokavec 6, 2233 Sveta Ana v Slovenskih goricah","","46.6950043","15.8099771"
16462934,"Osnovna šola",807019,"Sv. Ana 14, 2233 Sveta Ana v Slovenskih goricah","","46.65","15.845278"
16462942,"Osnovna šola",807020,"Sv. Ana 14, 2233 Sveta Ana v Slovenskih goricah","","46.65","15.845278"
16462969,"Sejna soba občine,",807021," Sv. Ana 17, 2233 Sveta Ana v Slovenskih goricah","","46.65","15.845278"
16462977,"Osnovna šola",807022,"Meznaričeva ulica 1, 2235 Sv. Trojica v Slov. goricah","","46.5752085","15.8758607"
16462985,"Prostori društva upokojencev",807023,"Trojiški trg 25, 2235 Sv. Trojica v Slov. goricah","","46.5769051","15.8757337"
16462993,"Gasilski dom Osek",807024,"Osek 48, 2235 Sv. Trojica v Slov. goricah","","46.5824227","15.9169889"
16463019,"Gasilski dom Gočova",807025,"Gočova 8 A, 2235 Sv. Trojica v Slov. goricah","","46.5478822","15.8671374"
16463027,"Osnovna šola",807026,"Meznaričeva ulica 1, 2235 Sv. Trojica v Slov. goricah","","46.5752085","15.8758607"
16463035,"KS Voličina",807027,"Spodnja Voličina 81, 2232 Voličina","","46.5441517","15.8150715"
